,A.2.5,AY.1,AY.2,AY.3,B.1,B.1.1,B.1.1.519,B.1.1.529,B.1.1.7,B.1.2,B.1.234,B.1.243,B.1.351,B.1.427,B.1.429,B.1.525,B.1.526,B.1.526.1,B.1.526.2,B.1.596,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.621,B.1.621.1,B.1.626,B.1.628,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LF.3.1,LP.1,Other,P.1,P.2,R.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1
2021-01-16,,,,,0.0312009919434785,,0.0159076284617185,,0.0,0.4915521442890167,0.0687098801136016,0.0058337314985692,0.0,0.0062093706801533,0.0152179962024092,0.0,0.0,,,0.1086601093411445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2567081749439239,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-17,,,,,0.03023736317968593,,0.01790392462696342,,0.0,0.49171575383534505,0.06848155068499692,0.00731911200896965,0.0,0.008647843852516318,0.016814493558850525,0.0,0.0,,,0.10743850427014481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27305276577289284,0.0,0.00014878101480592215,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-18,,,,,0.029273734415893354,,0.019900220792208344,,0.0,0.49187936338167343,0.06825322125639226,0.0088044925193701,0.0,0.011086317024879336,0.018410990915291848,0.0,0.0,,,0.10621689919914513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2893973566018618,0.0,0.0002975620296118443,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-19,,,,,0.02831010565210078,,0.021896516957453264,,0.0,0.49204297292800175,0.06802489182778759,0.01028987302977055,0.0,0.013524790197242356,0.020007488271733175,0.0,0.0,,,0.10499529412814544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3057419474308307,0.0,0.0004463430444177664,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-20,,,,,0.027346476888308206,,0.023892813122698184,,0.0,0.49220658247433013,0.06779656239918291,0.011775253540171001,0.0,0.015963263369605376,0.021603985628174498,0.0,0.0,,,0.10377368905714575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3220865382597996,0.0,0.0005951240592236886,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-21,,,,,0.026382848124515634,,0.025889109287943104,,0.0,0.49237019202065846,0.06756823297057823,0.01326063405057145,0.0,0.018401736541968396,0.02320048298461582,0.0,0.0,,,0.10255208398614606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3384311290887686,0.0,0.0007439050740296108,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-22,,,,,0.025419219360723062,,0.027885405453188024,,0.0,0.49253380156698684,0.06733990354197357,0.014746014560971901,0.0,0.020840209714331412,0.024796980341057148,0.0,0.0,,,0.10133047891514638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3547757199177375,0.0,0.0008926860888355329,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-23,,,,,0.024455590596930487,,0.029881701618432947,,0.0,0.49269741111331516,0.0671115741133689,0.016231395071372348,0.0,0.02327868288669443,0.026393477697498474,0.0,0.0,,,0.10010887384414668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3711203107467064,0.0,0.0010414671036414551,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-24,,,,,0.02349196183313791,,0.031877997783677864,,0.0,0.4928610206596435,0.06688324468476423,0.0177167755817728,0.0,0.02571715605905745,0.027989975053939797,0.0,0.0,,,0.09888726877314699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38746490157567537,0.0,0.0011902481184473772,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-25,,,,,0.02252833306934534,,0.03387429394892279,,0.0,0.49302463020597187,0.06665491525615955,0.019202156092173253,0.0,0.02815562923142047,0.02958647241038112,0.0,0.0,,,0.0976656637021473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4038094924046443,0.0,0.0013390291332532993,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-26,,,,,0.021564704305552768,,0.03587059011416771,,0.0,0.4931882397523002,0.06642658582755488,0.0206875366025737,0.0,0.03059410240378349,0.031182969766822444,0.0,0.0,,,0.09644405863114762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42015408323361325,0.0,0.0014878101480592216,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-27,,,,,0.020601075541760192,,0.037866886279412634,,0.0,0.4933518492986286,0.06619825639895022,0.02217291711297415,0.0,0.03303257557614651,0.032779467123263774,0.0,0.0,,,0.09522245356014793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43649867406258214,0.0,0.0016365911628651436,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-28,,,,,0.01963744677796762,,0.03986318244465755,,0.0,0.4935154588449569,0.06596992697034554,0.023658297623374604,0.0,0.03547104874850952,0.0343759644797051,0.0,0.0,,,0.09400084848914823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45284326489155113,0.0,0.0017853721776710657,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-29,,,,,0.018673818014175045,,0.04185947860990247,,0.0,0.4936790683912853,0.06574159754174086,0.02514367813377505,0.0,0.037909521920872546,0.03597246183614642,0.0,0.0,,,0.09277924341814855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46918785572052,0.0,0.001934153192476988,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-30,0.0036308176349848,0.0,0.0,0.0,0.017710189250382473,0.0228131897747516,0.04385577477514739,,0.0,0.4938426779376136,0.0655132681131362,0.0266290586441755,0.0,0.04034799509323556,0.03756895919258774,0.0,0.0,0.0,0.0,0.09155763834714886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48553244654948896,0.0,0.0020829342072829103,0.0,,,,,,,,,,,,,,,,,,,,,
2021-01-31,0.0036215145041101214,0.0,0.0,0.0,0.020435536162347143,0.02164138487673225,0.04280701845086042,,0.0012481317466513763,0.496196573452344,0.06352087802120608,0.024955829040014286,0.0,0.04012747381169059,0.03827933915941921,0.0,0.00012183828652928186,0.0,0.0,0.08994355547641002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48165174344411266,0.0,0.0019341531924769882,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-01,0.003612211373235443,0.0,0.0,0.0,0.023160883074311814,0.0204695799787129,0.04175826212657345,,0.0024962634933027527,0.49855046896707444,0.06152848792927597,0.023282599435853073,0.0,0.039906952530145604,0.03898971912625068,0.0,0.00024367657305856373,0.0,0.0,0.08832947260567117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47777104033873635,0.0,0.001785372177671066,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-02,0.0036029082423607644,0.0,0.0,0.0,0.025886229986276484,0.019297775080693552,0.04070950580228647,,0.003744395239954129,0.5009043644818049,0.059536097837345855,0.021609369831691858,0.0,0.03968643124860062,0.03970009909308215,0.0,0.0003655148595878456,0.0,0.0,0.08671538973493233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47389033723336,0.0,0.0016365911628651439,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-03,0.0035936051114860857,0.0,0.0,0.0,0.028611576898241155,0.0181259701826742,0.0396607494779995,,0.004992526986605505,0.5032582599965353,0.05754370774541574,0.019936140227530645,0.0,0.039465909967055644,0.040410479059913615,0.0,0.00048735314611712745,0.0,0.0,0.08510130686419347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4700096341279837,0.0,0.0014878101480592216,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-04,0.003584301980611407,0.0,0.0,0.0,0.03133692381020582,0.01695416528465485,0.03861199315371253,,0.006240658733256882,0.5056121555112657,0.05555131765348563,0.01826291062336943,0.0,0.03924538868551067,0.04112085902674508,0.0,0.0006091914326464093,0.0,0.0,0.08348722399345462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4661289310226074,0.0,0.0013390291332532995,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-05,0.0035749988497367287,0.0,0.0,0.0,0.034062270722170496,0.0157823603866355,0.03756323682942556,,0.007488790479908258,0.5079660510259961,0.05355892756155551,0.016589681019208213,0.0,0.039024867403965685,0.041831238993576554,0.0,0.0007310297191756912,0.0,0.0,0.08187314112271578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4622482279172311,0.0,0.0011902481184473774,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-06,0.00356569571886205,0.0,0.0,0.0,0.03678761763413517,0.01461055548861615,0.036514480505138586,,0.008736922226559635,0.5103199465407265,0.0515665374696254,0.014916451415047001,0.0,0.0388043461224207,0.04254161896040802,0.0,0.0008528680057049731,0.0,0.0,0.08025905825197693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4583675248118547,0.0,0.0010414671036414551,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-07,0.0035563925879873713,0.0,0.0,0.0,0.03951296454609984,0.0134387505905968,0.035465724180851615,,0.00998505397321101,0.512673842055457,0.049574147377695284,0.013243221810885787,0.0,0.038583824840875726,0.043251998927239486,0.0,0.0009747062922342549,0.0,0.0,0.07864497538123809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4544868217064784,0.0,0.0008926860888355331,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-08,0.003547089457112693,0.0,0.0,0.0,0.042238311458064504,0.01226694569257745,0.034416967856564645,,0.011233185719862386,0.5150277375701874,0.04758175728576517,0.011569992206724573,0.0,0.03836330355933075,0.04396237889407095,0.0,0.0010965445787635367,0.0,0.0,0.07703089251049924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4506061186011021,0.0,0.000743905074029611,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-09,0.0035377863262380143,0.0,0.0,0.0,0.04496365837002918,0.0110951407945581,0.033368211532277675,,0.012481317466513764,0.5173816330849178,0.04558936719383506,0.009896762602563357,0.0,0.03814278227778577,0.044672758860902426,0.0,0.0012183828652928186,0.0,0.0,0.07541680963976038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4467254154957258,0.0,0.0005951240592236887,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-10,0.0035284831953633355,0.0,0.0,0.0,0.04768900528199385,0.00992333589653875,0.032319455207990705,,0.01372944921316514,0.5197355285996482,0.04359697710190494,0.008223532998402144,0.0,0.037922260996240784,0.04538313882773389,0.0,0.0013402211518221004,0.0,0.0,0.07380272676902155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4428447123903495,0.0,0.00044634304441776664,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-11,0.003519180064488657,0.0,0.0,0.0,0.05041435219395852,0.0087515309985194,0.031270698883703735,,0.014977580959816515,0.5220894241143786,0.041604587009974825,0.0065503033942409285,0.0,0.03770173971469581,0.04609351879456536,0.0,0.0014620594383513825,0.0,0.0,0.0721886438982827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43896400928497314,0.0,0.0002975620296118446,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-12,0.0035098769336139785,0.0,0.0,0.0,0.05313969910592319,0.007579726100500049,0.030221942559416758,,0.01622571270646789,0.5244433196291091,0.03961219691804471,0.004877073790079716,0.0,0.03748121843315083,0.04680389876139683,0.0,0.0015838977248806643,0.0,0.0,0.07057456102754385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43508330617959684,0.0,0.0001487810148059223,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-13,0.0035005738027393,0.0,0.0,0.0,0.05586504601788786,0.0064079212024807,0.029173186235129787,,0.01747384445311927,0.5267972151438395,0.0376198068261146,0.0032038441859185,0.0,0.03726069715160585,0.0475142787282283,0.0,0.0017057360114099461,0.0,0.0,0.068960478156805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43120260307422054,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-14,0.00325053281682935,0.0,0.0,0.0,0.0543268928211081,0.010140638864998214,0.030038323293306954,,0.022812167667232562,0.5182670564168975,0.038509687142712676,0.003994363659460564,0.0,0.0367115982998238,0.05174989758857654,0.0,0.0019798828930384545,0.0001251997004839631,0.0,0.0666269053305898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42768047088567096,0.0,0.000783730310375811,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-15,0.0030004918309194,0.0,0.0,0.0,0.05278873962432834,0.013873356527515729,0.030903460351484117,,0.02815049088134585,0.5097368976899556,0.03939956745931076,0.004784883133002628,0.0,0.03616249944804176,0.05598551644892478,0.0,0.002254029774666963,0.0002503994009679262,0.0,0.0642933325043746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42415833869712133,0.0,0.001567460620751622,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-16,0.00275045084500945,0.0,0.0,0.0,0.05125058642754858,0.017606074190033242,0.03176859740966128,,0.033488814095459146,0.5012067389630136,0.040289447775908836,0.005575402606544693,0.0,0.03561340059625971,0.06022113530927302,0.0,0.0025281766562954716,0.00037559910145188927,0.0,0.06195975967815941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42063620650857175,0.0,0.0023511909311274334,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-17,0.0025004098590995,0.0,0.0,0.0,0.04971243323076882,0.021338791852550755,0.032633734467838446,,0.038827137309572435,0.4926765802360716,0.04117932809250691,0.006365922080086757,0.0,0.035064301744477666,0.06445675416962127,0.0,0.00280232353792398,0.0005007988019358524,0.0,0.05962618685194421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4171140743200222,0.0,0.003134921241503244,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-18,0.00225036887318955,0.0,0.0,0.0,0.04817428003398906,0.025071509515068268,0.03349887152601561,,0.04416546052368572,0.4841464215091296,0.04206920840910499,0.007156441553628821,0.0,0.03451520289269562,0.0686923730299695,0.0,0.0030764704195524882,0.0006259985024198154,0.0,0.05729261402572901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41359194213147255,0.0,0.003918651551879055,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-19,0.0020003278872796,0.0,0.0,0.0,0.0466361268372093,0.028804227177585785,0.03436400858419278,,0.04950378373779901,0.47561626278218766,0.04295908872570307,0.007946961027170886,0.0,0.033966104040913575,0.07292799189031775,0.0,0.003350617301180997,0.0007511982029037785,0.0,0.0549590411995138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41006980994292297,0.0,0.004702381862254867,0.0,,,,,,,,,,,,,,,,,,,,,
2021-02-20,0.0017502869013696501,0.0,0.0,0.0,0.04509797364042954,0.0325369448401033,0.03522914564236994,,0.054842106951912314,0.4670861040552457,0.04384896904230115,0.008737480500712949,0.0,0.03341700518913153,0.077163610750666,0.0,0.0036247641828095053,0.0008763979033877417,0.0,0.0526254683732986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4065476777543734,0.0,0.005486112172630678,0.0,,,,,,,,,,,,,,,,,,,,,
