,B.1.1.529,B.1.617.2,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.18.6,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LB.1.3.1,LF.3.1,LF.7,LF.7.2.1,LF.7.7.1,LF.7.7.2,LF.7.9,LP.1,LP.8.1,MC.1,MC.10.1,MC.19,MC.28.1,NB.1.8.1,NW.1,Other,PA.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1,XEC,XEC.4,XEK,XEQ,XFC,XFG
2021-05-25,,0.02969653984265665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9702068780149732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-26,,0.031006289779075526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9688874717269625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27,,0.0323160397154944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9675680654389518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28,,0.033625789651913277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.966248659150941,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,,0.03493553958833215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9649292528629303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-30,,0.03624528952475102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9636098465749195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,,0.0375550394611699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9622904402869088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,,0.03886478939758878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.960971033998898,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02,,0.04017453933400765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9596516277108874,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-03,,0.04148428927042652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9583322214228767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-04,,0.0427940392068454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9570128151348659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-05,,0.04410378914326427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9556934088468552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-06,,0.04541353907968315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9543740025588444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-07,,0.046723289016102024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9530545962708337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08,,0.048033038952520896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9517351899828229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-09,,0.049342788888939774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9504157836948123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-10,,0.050652538825358646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9490963774068015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11,,0.051962288761777525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9477769711187908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-12,0.0002704164362512,0.0532720386981964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94645756483078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-13,0.00026868332502734567,0.0738879090973309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9258513503840992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-14,0.0002669502138034914,0.0945037794964654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9052451359374183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-15,0.0002652171025796371,0.1151196498955999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8846389214907373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-16,0.00026348399135578285,0.1357355202947344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8640327070440564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17,0.00026175088013192854,0.15635139069386889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8434264925973756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-18,0.0002600177689080743,0.17696726109300343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8228202781506947,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,0.00025828465768422,0.1975831314921379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8022140637040138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-20,0.0002565515464603657,0.2181990018912724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.781607849257333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-21,0.0002548184352365114,0.23881487229040693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7610016348106521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22,0.0002530853240126571,0.2594307426895414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7403954203639711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23,0.00025135221278880284,0.2800466130886759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7197892059172902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24,0.00024961910156494853,0.30066248348781044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6991829914706094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-25,0.0002478859903410943,0.3212783538869449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6785767770239285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-26,0.00024615287911723997,0.3418942242860794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6579705625772476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-27,0.0002444197678933857,0.36251009468521395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6373643481305666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-28,0.0002426866566695314,0.38312596508434843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6167581336838859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-29,0.00024095354544567712,0.4037418354834829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5961519192372049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,0.00023922043422182284,0.42435770588261745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.575545704790524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-01,0.00023748732299796855,0.44497357628175194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5549394903438432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-02,0.00023575421177411427,0.4655894466808864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5343332758971623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-03,0.00023402110055026,0.48620531708002096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5137270614504814,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-04,0.0002322879893264057,0.5068211874791554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4931208470038005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-05,0.00023055487810255142,0.5274370578782899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4725146325571196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-06,0.00022882176687869714,0.5480529282774245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4519084181104387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-07,0.00022708865565484283,0.568668798676559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4313022036637578,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-08,0.00022535554443098855,0.5892846690756934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41069598921707695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-09,0.00022362243320713426,0.6099005394748279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3900897747703961,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,0.00022188932198327998,0.6305164098739624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3694835603237152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,0.0002201562107594257,0.6425302433116096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3574697288817593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-12,0.00021842309953557141,0.6545440767492567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34545589743980337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13,0.00021668998831171713,0.6665579101869038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3334420659978475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-14,0.00021495687708786285,0.678571743624551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3214282345558916,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-15,0.00021322376586400857,0.6905855770621981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3094144031139357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-16,0.00021149065464015426,0.7025994104998452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29740057167197975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-17,0.0002097575434163,0.7146132439374924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28538674023002386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-18,0.0002080244321924457,0.7266270773751395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27337290878806797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-19,0.0002062913209685914,0.7386409108127867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2613590773461121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-20,0.00020455820974473712,0.7506547442504339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24934524590415613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-21,0.00020282509852088284,0.7626685776880809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23733141446220024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-22,0.00020109198729702856,0.7746824111257281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22531758302024432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-23,0.00019935887607317428,0.7866962445633753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21330375157828843,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-24,0.00019762576484932,0.7987100780010223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2012899201363325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-25,0.00019589265362546568,0.8107239114386695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18927608869437662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-26,0.00019415954240161143,0.8227377448763167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1772622572524207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-27,0.00019242643117775712,0.8347515783139638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16524842581046478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-28,0.00019069331995390286,0.846765411751611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1532345943685089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-29,0.00018896020873004855,0.8587792451892581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14122076292655297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-30,0.00018722709750619427,0.8707930786269052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12920693148459708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,0.00018549398628233999,0.8828069120645524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11719310004264116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-01,0.0001837608750584857,0.8948207455021995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10517926860068527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-02,0.00018202776383463142,0.9068345789398466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09316543715872938,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-03,0.0001802946526107771,0.9188484123774938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08115160571677343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-04,0.00017856154138692285,0.930862245815141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06913777427481754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05,0.00017682843016306854,0.9428760792527882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05712394283286165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06,0.0001750953189392143,0.9548899126904352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045110111390905705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07,0.00017336220771535998,0.9669037461280824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0330962799489498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08,0.0001716290964915057,0.9677698143890927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032230209758771305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09,0.0001698959852676514,0.968635882650103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031364139568592804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10,0.00016816287404379713,0.9695019509111132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03049806937841431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11,0.00016642976281994285,0.9703680191721236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029631999188235815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-12,0.00016469665159608856,0.9712340874331339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028765928998057317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-13,0.00016296354037223428,0.9721001556941442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02789985880787882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-14,0.00016123042914837997,0.9729662239551545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027033788617700324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-15,0.00015949731792452572,0.9738322922161649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02616771842752183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
